student_id,program_course_id,assessment_id,student_score,assessment_total_score
40,6,1,,5
40,6,7,,5
40,6,8,,5
40,6,12,,5
40,6,13,,5
40,6,19,,40
41,1,1,4.85,5
41,1,2,4.85,5
41,1,3,4.85,5
41,1,7,4.85,5
41,1,8,4.85,5
41,1,12,4.85,5
41,1,17,14.55,15
41,1,18,14.55,15
41,1,19,38.80,40
41,2,1,3.35,5
41,2,2,3.35,5
41,2,3,3.35,5
41,2,7,3.35,5
41,2,8,3.35,5
41,2,12,3.35,5
41,2,17,10.05,15
41,2,18,10.05,15
41,2,19,26.80,40
41,5,1,3.65,5
41,5,7,3.65,5
41,5,8,3.65,5
41,5,12,3.65,5
41,5,13,3.65,5
41,5,19,29.20,40
41,6,1,4.00,5
41,6,7,4.00,5
41,6,8,4.00,5
41,6,12,4.00,5
41,6,13,4.00,5
41,6,19,32.00,40
42,1,1,,5
42,1,2,,5
42,1,3,,5
42,1,7,,5
42,1,8,,5
42,1,12,,5
42,1,17,,15
42,1,18,,15
42,1,19,,40
42,2,1,2.55,5
42,2,2,2.55,5
42,2,3,2.55,5
42,2,7,2.55,5
42,2,8,2.55,5
42,2,12,2.55,5
42,2,17,7.65,15
42,2,18,7.65,15
42,2,19,20.40,40
42,5,1,2.05,5
42,5,7,2.05,5
42,5,8,2.05,5
42,5,12,2.05,5
42,5,13,2.05,5
42,5,19,16.40,40
42,6,1,0.85,5
42,6,7,0.85,5
42,6,8,0.85,5
42,6,12,0.85,5
42,6,13,0.85,5
42,6,19,6.80,40
43,1,1,3.30,5
43,1,2,3.30,5
43,1,3,3.30,5
43,1,7,3.30,5
43,1,8,3.30,5
43,1,12,3.30,5
43,1,17,9.90,15
43,1,18,9.90,15
43,1,19,26.40,40
43,2,1,4.65,5
43,2,2,4.65,5
43,2,3,4.65,5
43,2,7,4.65,5
43,2,8,4.65,5
43,2,12,4.65,5
43,2,17,13.95,15
43,2,18,13.95,15
43,2,19,37.20,40
43,5,1,3.60,5
43,5,7,3.60,5
43,5,8,3.60,5
43,5,12,3.60,5
43,5,13,3.60,5
43,5,19,28.80,40
43,6,1,4.90,5
43,6,7,4.90,5
43,6,8,4.90,5
43,6,12,4.90,5
43,6,13,4.90,5
43,6,19,39.20,40
44,1,1,1.40,5
44,1,2,1.40,5
44,1,3,1.40,5
44,1,7,1.40,5
44,1,8,1.40,5
44,1,12,1.40,5
44,1,17,4.20,15
44,1,18,4.20,15
44,1,19,11.20,40
44,2,1,4.55,5
44,2,2,4.55,5
44,2,3,4.55,5
44,2,7,4.55,5
44,2,8,4.55,5
44,2,12,4.55,5
44,2,17,13.65,15
44,2,18,13.65,15
44,2,19,36.40,40
44,5,1,2.55,5
44,5,7,2.55,5
44,5,8,2.55,5
44,5,12,2.55,5
44,5,13,2.55,5
44,5,19,20.40,40
44,6,1,4.75,5
44,6,7,4.75,5
44,6,8,4.75,5
44,6,12,4.75,5
44,6,13,4.75,5
44,6,19,38.00,40
45,1,1,3.60,5
45,1,2,3.60,5
45,1,3,3.60,5
45,1,7,3.60,5
45,1,8,3.60,5
45,1,12,3.60,5
45,1,17,10.80,15
45,1,18,10.80,15
45,1,19,28.80,40
45,2,1,4.95,5
45,2,2,4.95,5
45,2,3,4.95,5
45,2,7,4.95,5
45,2,8,4.95,5
45,2,12,4.95,5
45,2,17,14.85,15
45,2,18,14.85,15
45,2,19,39.60,40
45,5,1,1.45,5
45,5,7,1.45,5
45,5,8,1.45,5
45,5,12,1.45,5
45,5,13,1.45,5
45,5,19,11.60,40
45,6,1,1.70,5
45,6,7,1.70,5
45,6,8,1.70,5
45,6,12,1.70,5
45,6,13,1.70,5
45,6,19,13.60,40
46,1,1,,5
46,1,2,,5
46,1,3,,5
46,1,7,,5
46,1,8,,5
46,1,12,,5
46,1,17,,15
46,1,18,,15
46,1,19,,40
46,2,1,2.95,5
46,2,2,2.95,5
46,2,3,2.95,5
46,2,7,2.95,5
46,2,8,2.95,5
46,2,12,2.95,5
46,2,17,8.85,15
46,2,18,8.85,15
46,2,19,23.60,40
46,5,1,3.25,5
46,5,7,3.25,5
46,5,8,3.25,5
46,5,12,3.25,5
46,5,13,3.25,5
46,5,19,26.00,40
46,6,1,4.40,5
46,6,7,4.40,5
46,6,8,4.40,5
46,6,12,4.40,5
46,6,13,4.40,5
46,6,19,35.20,40
47,1,1,,5
47,1,2,,5
47,1,3,,5
47,1,7,,5
47,1,8,,5
47,1,12,,5
47,1,17,,15
47,1,18,,15
47,1,19,,40
47,2,1,4.40,5
47,2,2,4.40,5
47,2,3,4.40,5
47,2,7,4.40,5
47,2,8,4.40,5
47,2,12,4.40,5
47,2,17,13.20,15
47,2,18,13.20,15
47,2,19,35.20,40
47,5,1,2.55,5
47,5,7,2.55,5
47,5,8,2.55,5
47,5,12,2.55,5
47,5,13,2.55,5
47,5,19,20.40,40
47,6,1,3.85,5
47,6,7,3.85,5
47,6,8,3.85,5
47,6,12,3.85,5
47,6,13,3.85,5
47,6,19,30.80,40
48,1,1,4.50,5
48,1,2,4.50,5
48,1,3,4.50,5
48,1,7,4.50,5
48,1,8,4.50,5
48,1,12,4.50,5
48,1,17,13.50,15
48,1,18,13.50,15
48,1,19,36.00,40
48,2,1,3.35,5
48,2,2,3.35,5
48,2,3,3.35,5
48,2,7,3.35,5
48,2,8,3.35,5
48,2,12,3.35,5
48,2,17,10.05,15
48,2,18,10.05,15
48,2,19,26.80,40
48,5,1,0.55,5
48,5,7,0.55,5
48,5,8,0.55,5
48,5,12,0.55,5
48,5,13,0.55,5
48,5,19,4.40,40
48,6,1,2.45,5
48,6,7,2.45,5
48,6,8,2.45,5
48,6,12,2.45,5
48,6,13,2.45,5
48,6,19,19.60,40
49,1,1,3.00,5
49,1,2,3.00,5
49,1,3,3.00,5
49,1,7,3.00,5
49,1,8,3.00,5
49,1,12,3.00,5
49,1,17,9.00,15
49,1,18,9.00,15
49,1,19,24.00,40
49,2,1,3.85,5
49,2,2,3.85,5
49,2,3,3.85,5
49,2,7,3.85,5
49,2,8,3.85,5
49,2,12,3.85,5
49,2,17,11.55,15
49,2,18,11.55,15
49,2,19,30.80,40
49,5,1,4.90,5
49,5,7,4.90,5
49,5,8,4.90,5
49,5,12,4.90,5
49,5,13,4.90,5
49,5,19,39.20,40
49,6,1,2.60,5
49,6,7,2.60,5
49,6,8,2.60,5
49,6,12,2.60,5
49,6,13,2.60,5
49,6,19,20.80,40
50,1,1,2.65,5
50,1,2,2.65,5
50,1,3,2.65,5
50,1,7,2.65,5
50,1,8,2.65,5
50,1,12,2.65,5
50,1,17,7.95,15
50,1,18,7.95,15
50,1,19,21.20,40
50,2,1,2.25,5
50,2,2,2.25,5
50,2,3,2.25,5
50,2,7,2.25,5
50,2,8,2.25,5
50,2,12,2.25,5
50,2,17,6.75,15
50,2,18,6.75,15
50,2,19,18.00,40
50,5,1,3.70,5
50,5,7,3.70,5
50,5,8,3.70,5
50,5,12,3.70,5
50,5,13,3.70,5
50,5,19,29.60,40
50,6,1,4.00,5
50,6,7,4.00,5
50,6,8,4.00,5
50,6,12,4.00,5
50,6,13,4.00,5
50,6,19,32.00,40
51,1,1,4.05,5
51,1,2,4.05,5
51,1,3,4.05,5
51,1,7,4.05,5
51,1,8,4.05,5
51,1,12,4.05,5
51,1,17,12.15,15
51,1,18,12.15,15
51,1,19,32.40,40
51,2,1,0.80,5
51,2,2,0.80,5
51,2,3,0.80,5
51,2,7,0.80,5
51,2,8,0.80,5
51,2,12,0.80,5
51,2,17,2.40,15
51,2,18,2.40,15
51,2,19,6.40,40
51,5,1,1.60,5
51,5,7,1.60,5
51,5,8,1.60,5
51,5,12,1.60,5
51,5,13,1.60,5
51,5,19,12.80,40
51,6,1,4.05,5
51,6,7,4.05,5
51,6,8,4.05,5
51,6,12,4.05,5
51,6,13,4.05,5
51,6,19,32.40,40
52,1,1,3.35,5
52,1,2,3.35,5
52,1,3,3.35,5
52,1,7,3.35,5
52,1,8,3.35,5
52,1,12,3.35,5
52,1,17,10.05,15
52,1,18,10.05,15
52,1,19,26.80,40
52,2,1,2.95,5
52,2,2,2.95,5
52,2,3,2.95,5
52,2,7,2.95,5
52,2,8,2.95,5
52,2,12,2.95,5
52,2,17,8.85,15
52,2,18,8.85,15
52,2,19,23.60,40
52,5,1,3.15,5
52,5,7,3.15,5
52,5,8,3.15,5
52,5,12,3.15,5
52,5,13,3.15,5
52,5,19,25.20,40
52,6,1,3.50,5
52,6,7,3.50,5
52,6,8,3.50,5
52,6,12,3.50,5
52,6,13,3.50,5
52,6,19,28.00,40
53,1,1,3.20,5
53,1,2,3.20,5
53,1,3,3.20,5
53,1,7,3.20,5
53,1,8,3.20,5
53,1,12,3.20,5
53,1,17,9.60,15
53,1,18,9.60,15
53,1,19,25.60,40
53,2,1,2.90,5
53,2,2,2.90,5
53,2,3,2.90,5
53,2,7,2.90,5
53,2,8,2.90,5
53,2,12,2.90,5
53,2,17,8.70,15
53,2,18,8.70,15
53,2,19,23.20,40
53,5,1,,5
53,5,7,,5
53,5,8,,5
53,5,12,,5
53,5,13,,5
53,5,19,,40
53,6,1,2.25,5
53,6,7,2.25,5
53,6,8,2.25,5
53,6,12,2.25,5
53,6,13,2.25,5
53,6,19,18.00,40
54,1,1,4.05,5
54,1,2,4.05,5
54,1,3,4.05,5
54,1,7,4.05,5
54,1,8,4.05,5
54,1,12,4.05,5
54,1,17,12.15,15
54,1,18,12.15,15
54,1,19,32.40,40
54,2,1,2.70,5
54,2,2,2.70,5
54,2,3,2.70,5
54,2,7,2.70,5
54,2,8,2.70,5
54,2,12,2.70,5
54,2,17,8.10,15
54,2,18,8.10,15
54,2,19,21.60,40
54,5,1,,5
54,5,7,,5
54,5,8,,5
54,5,12,,5
54,5,13,,5
54,5,19,,40
54,6,1,3.40,5
54,6,7,3.40,5
54,6,8,3.40,5
54,6,12,3.40,5
54,6,13,3.40,5
54,6,19,27.20,40
55,1,1,1.15,5
55,1,2,1.15,5
55,1,3,1.15,5
55,1,7,1.15,5
55,1,8,1.15,5
55,1,12,1.15,5
55,1,17,3.45,15
55,1,18,3.45,15
55,1,19,9.20,40
55,2,1,2.65,5
55,2,2,2.65,5
55,2,3,2.65,5
55,2,7,2.65,5
55,2,8,2.65,5
55,2,12,2.65,5
55,2,17,7.95,15
55,2,18,7.95,15
55,2,19,21.20,40
55,5,1,3.45,5
55,5,7,3.45,5
55,5,8,3.45,5
55,5,12,3.45,5
55,5,13,3.45,5
55,5,19,27.60,40
55,6,1,1.15,5
55,6,7,1.15,5
55,6,8,1.15,5
55,6,12,1.15,5
55,6,13,1.15,5
55,6,19,9.20,40
56,1,1,4.30,5
56,1,2,4.30,5
56,1,3,4.30,5
56,1,7,4.30,5
56,1,8,4.30,5
56,1,12,4.30,5
56,1,17,12.90,15
56,1,18,12.90,15
56,1,19,34.40,40
56,2,1,2.50,5
56,2,2,2.50,5
56,2,3,2.50,5
56,2,7,2.50,5
56,2,8,2.50,5
56,2,12,2.50,5
56,2,17,7.50,15
56,2,18,7.50,15
56,2,19,20.00,40
56,5,1,,5
56,5,7,,5
56,5,8,,5
56,5,12,,5
56,5,13,,5
56,5,19,,40
56,6,1,3.95,5
56,6,7,3.95,5
56,6,8,3.95,5
56,6,12,3.95,5
56,6,13,3.95,5
56,6,19,31.60,40
57,1,1,3.05,5
57,1,2,3.05,5
57,1,3,3.05,5
57,1,7,3.05,5
57,1,8,3.05,5
57,1,12,3.05,5
57,1,17,9.15,15
57,1,18,9.15,15
57,1,19,24.40,40
57,2,1,3.50,5
57,2,2,3.50,5
57,2,3,3.50,5
57,2,7,3.50,5
57,2,8,3.50,5
57,2,12,3.50,5
57,2,17,10.50,15
57,2,18,10.50,15
57,2,19,28.00,40
57,5,1,4.85,5
57,5,7,4.85,5
57,5,8,4.85,5
57,5,12,4.85,5
57,5,13,4.85,5
57,5,19,38.80,40
57,6,1,4.55,5
57,6,7,4.55,5
57,6,8,4.55,5
57,6,12,4.55,5
57,6,13,4.55,5
57,6,19,36.40,40
58,1,1,2.10,5
58,1,2,2.10,5
58,1,3,2.10,5
58,1,7,2.10,5
58,1,8,2.10,5
58,1,12,2.10,5
58,1,17,6.30,15
58,1,18,6.30,15
58,1,19,16.80,40
58,2,1,4.45,5
58,2,2,4.45,5
58,2,3,4.45,5
58,2,7,4.45,5
58,2,8,4.45,5
58,2,12,4.45,5
58,2,17,13.35,15
58,2,18,13.35,15
58,2,19,35.60,40
58,5,1,3.65,5
58,5,7,3.65,5
58,5,8,3.65,5
58,5,12,3.65,5
58,5,13,3.65,5
58,5,19,29.20,40
58,6,1,4.20,5
58,6,7,4.20,5
58,6,8,4.20,5
58,6,12,4.20,5
58,6,13,4.20,5
58,6,19,33.60,40
59,1,1,2.80,5
59,1,2,2.80,5
59,1,3,2.80,5
59,1,7,2.80,5
59,1,8,2.80,5
59,1,12,2.80,5
59,1,17,8.40,15
59,1,18,8.40,15
59,1,19,22.40,40
59,2,1,4.95,5
59,2,2,4.95,5
59,2,3,4.95,5
59,2,7,4.95,5
59,2,8,4.95,5
59,2,12,4.95,5
59,2,17,14.85,15
59,2,18,14.85,15
59,2,19,39.60,40
59,5,1,3.45,5
59,5,7,3.45,5
59,5,8,3.45,5
59,5,12,3.45,5
59,5,13,3.45,5
59,5,19,27.60,40
59,6,1,3.45,5
59,6,7,3.45,5
59,6,8,3.45,5
59,6,12,3.45,5
59,6,13,3.45,5
59,6,19,27.60,40
60,1,1,4.15,5
60,1,2,4.15,5
60,1,3,4.15,5
60,1,7,4.15,5
60,1,8,4.15,5
60,1,12,4.15,5
60,1,17,12.45,15
60,1,18,12.45,15
60,1,19,33.20,40
60,2,1,3.20,5
60,2,2,3.20,5
60,2,3,3.20,5
60,2,7,3.20,5
60,2,8,3.20,5
60,2,12,3.20,5
60,2,17,9.60,15
60,2,18,9.60,15
60,2,19,25.60,40
60,5,1,4.15,5
60,5,7,4.15,5
60,5,8,4.15,5
60,5,12,4.15,5
60,5,13,4.15,5
60,5,19,33.20,40
60,6,1,2.40,5
60,6,7,2.40,5
60,6,8,2.40,5
60,6,12,2.40,5
60,6,13,2.40,5
60,6,19,19.20,40
61,7,1,4.00,5
61,7,7,4.00,5
61,7,8,4.00,5
61,7,12,4.00,5
61,7,13,4.00,5
61,7,19,32.00,40
61,8,1,3.00,5
61,8,7,3.00,5
61,8,8,3.00,5
61,8,12,3.00,5
61,8,13,3.00,5
61,8,19,24.00,40
61,9,1,2.70,5
61,9,7,2.70,5
61,9,8,2.70,5
61,9,12,2.70,5
61,9,13,2.70,5
61,9,19,21.60,40
61,10,1,3.30,5
61,10,7,3.30,5
61,10,8,3.30,5
61,10,12,3.30,5
61,10,13,3.30,5
61,10,19,26.40,40
61,11,1,4.05,5
61,11,7,4.05,5
61,11,8,4.05,5
61,11,12,4.05,5
61,11,13,4.05,5
61,11,19,32.40,40
61,12,1,4.55,5
61,12,7,4.55,5
61,12,8,4.55,5
61,12,12,4.55,5
61,12,13,4.55,5
61,12,19,36.40,40
62,7,1,1.00,5
62,7,7,1.00,5
62,7,8,1.00,5
62,7,12,1.00,5
62,7,13,1.00,5
62,7,19,8.00,40
62,8,1,2.95,5
62,8,7,2.95,5
62,8,8,2.95,5
62,8,12,2.95,5
62,8,13,2.95,5
62,8,19,23.60,40
62,9,1,4.55,5
62,9,7,4.55,5
62,9,8,4.55,5
62,9,12,4.55,5
62,9,13,4.55,5
62,9,19,36.40,40
62,10,1,3.85,5
62,10,7,3.85,5
62,10,8,3.85,5
62,10,12,3.85,5
62,10,13,3.85,5
62,10,19,30.80,40
62,11,1,4.05,5
62,11,7,4.05,5
62,11,8,4.05,5
62,11,12,4.05,5
62,11,13,4.05,5
62,11,19,32.40,40
62,12,1,2.10,5
62,12,7,2.10,5
62,12,8,2.10,5
62,12,12,2.10,5
62,12,13,2.10,5
62,12,19,16.80,40
63,7,1,3.75,5
63,7,7,3.75,5
63,7,8,3.75,5
63,7,12,3.75,5
63,7,13,3.75,5
63,7,19,30.00,40
63,8,1,4.05,5
63,8,7,4.05,5
63,8,8,4.05,5
63,8,12,4.05,5
63,8,13,4.05,5
63,8,19,32.40,40
63,9,1,4.05,5
63,9,7,4.05,5
63,9,8,4.05,5
63,9,12,4.05,5
63,9,13,4.05,5
63,9,19,32.40,40
63,10,1,4.75,5
63,10,7,4.75,5
63,10,8,4.75,5
63,10,12,4.75,5
63,10,13,4.75,5
63,10,19,38.00,40
63,11,1,,5
63,11,7,,5
63,11,8,,5
63,11,12,,5
63,11,13,,5
63,11,19,,40
63,12,1,4.45,5
63,12,7,4.45,5
63,12,8,4.45,5
63,12,12,4.45,5
63,12,13,4.45,5
63,12,19,35.60,40
64,7,1,4.60,5
64,7,7,4.60,5
64,7,8,4.60,5
64,7,12,4.60,5
64,7,13,4.60,5
64,7,19,36.80,40
64,8,1,1.00,5
64,8,7,1.00,5
64,8,8,1.00,5
64,8,12,1.00,5
64,8,13,1.00,5
64,8,19,8.00,40
64,9,1,3.00,5
64,9,7,3.00,5
64,9,8,3.00,5
64,9,12,3.00,5
64,9,13,3.00,5
64,9,19,24.00,40
64,10,1,4.10,5
64,10,7,4.10,5
64,10,8,4.10,5
64,10,12,4.10,5
64,10,13,4.10,5
64,10,19,32.80,40
64,11,1,,5
64,11,7,,5
64,11,8,,5
64,11,12,,5
64,11,13,,5
64,11,19,,40
64,12,1,,5
64,12,7,,5
64,12,8,,5
64,12,12,,5
64,12,13,,5
64,12,19,,40
65,7,1,1.15,5
65,7,7,1.15,5
65,7,8,1.15,5
65,7,12,1.15,5
65,7,13,1.15,5
65,7,19,9.20,40
65,8,1,3.00,5
65,8,7,3.00,5
65,8,8,3.00,5
65,8,12,3.00,5
65,8,13,3.00,5
65,8,19,24.00,40
65,9,1,3.05,5
65,9,7,3.05,5
65,9,8,3.05,5
65,9,12,3.05,5
65,9,13,3.05,5
65,9,19,24.40,40
65,10,1,3.30,5
65,10,7,3.30,5
65,10,8,3.30,5
65,10,12,3.30,5
65,10,13,3.30,5
65,10,19,26.40,40
65,11,1,3.55,5
65,11,7,3.55,5
65,11,8,3.55,5
65,11,12,3.55,5
65,11,13,3.55,5
65,11,19,28.40,40
65,12,1,3.10,5
65,12,7,3.10,5
65,12,8,3.10,5
65,12,12,3.10,5
65,12,13,3.10,5
65,12,19,24.80,40
66,7,1,3.30,5
66,7,7,3.30,5
66,7,8,3.30,5
66,7,12,3.30,5
66,7,13,3.30,5
66,7,19,26.40,40
66,8,1,2.65,5
66,8,7,2.65,5
66,8,8,2.65,5
66,8,12,2.65,5
66,8,13,2.65,5
66,8,19,21.20,40
66,9,1,3.20,5
66,9,7,3.20,5
66,9,8,3.20,5
66,9,12,3.20,5
66,9,13,3.20,5
66,9,19,25.60,40
66,10,1,0.50,5
66,10,7,0.50,5
66,10,8,0.50,5
66,10,12,0.50,5
66,10,13,0.50,5
66,10,19,4.00,40
66,11,1,2.35,5
66,11,7,2.35,5
66,11,8,2.35,5
66,11,12,2.35,5
66,11,13,2.35,5
66,11,19,18.80,40
66,12,1,4.20,5
66,12,7,4.20,5
66,12,8,4.20,5
66,12,12,4.20,5
66,12,13,4.20,5
66,12,19,33.60,40
67,7,1,3.30,5
67,7,7,3.30,5
67,7,8,3.30,5
67,7,12,3.30,5
67,7,13,3.30,5
67,7,19,26.40,40
67,8,1,1.75,5
67,8,7,1.75,5
67,8,8,1.75,5
67,8,12,1.75,5
67,8,13,1.75,5
67,8,19,14.00,40
67,9,1,3.30,5
67,9,7,3.30,5
67,9,8,3.30,5
67,9,12,3.30,5
67,9,13,3.30,5
67,9,19,26.40,40
67,10,1,3.60,5
67,10,7,3.60,5
67,10,8,3.60,5
67,10,12,3.60,5
67,10,13,3.60,5
67,10,19,28.80,40
67,11,1,2.80,5
67,11,7,2.80,5
67,11,8,2.80,5
67,11,12,2.80,5
67,11,13,2.80,5
67,11,19,22.40,40
67,12,1,2.95,5
67,12,7,2.95,5
67,12,8,2.95,5
67,12,12,2.95,5
67,12,13,2.95,5
67,12,19,23.60,40
68,7,1,3.40,5
68,7,7,3.40,5
68,7,8,3.40,5
68,7,12,3.40,5
68,7,13,3.40,5
68,7,19,27.20,40
68,8,1,,5
68,8,7,,5
68,8,8,,5
68,8,12,,5
68,8,13,,5
68,8,19,,40
68,9,1,3.50,5
68,9,7,3.50,5
68,9,8,3.50,5
68,9,12,3.50,5
68,9,13,3.50,5
68,9,19,28.00,40
68,10,1,3.65,5
68,10,7,3.65,5
68,10,8,3.65,5
68,10,12,3.65,5
68,10,13,3.65,5
68,10,19,29.20,40
68,11,1,,5
68,11,7,,5
68,11,8,,5
68,11,12,,5
68,11,13,,5
68,11,19,,40
68,12,1,3.05,5
68,12,7,3.05,5
68,12,8,3.05,5
68,12,12,3.05,5
68,12,13,3.05,5
68,12,19,24.40,40
69,7,1,4.55,5
69,7,7,4.55,5
69,7,8,4.55,5
69,7,12,4.55,5
69,7,13,4.55,5
69,7,19,36.40,40
69,8,1,3.20,5
69,8,7,3.20,5
69,8,8,3.20,5
69,8,12,3.20,5
69,8,13,3.20,5
69,8,19,25.60,40
69,9,1,3.75,5
69,9,7,3.75,5
69,9,8,3.75,5
69,9,12,3.75,5
69,9,13,3.75,5
69,9,19,30.00,40
69,10,1,3.55,5
69,10,7,3.55,5
69,10,8,3.55,5
69,10,12,3.55,5
69,10,13,3.55,5
69,10,19,28.40,40
69,11,1,4.50,5
69,11,7,4.50,5
69,11,8,4.50,5
69,11,12,4.50,5
69,11,13,4.50,5
69,11,19,36.00,40
69,12,1,2.15,5
69,12,7,2.15,5
69,12,8,2.15,5
69,12,12,2.15,5
69,12,13,2.15,5
69,12,19,17.20,40
70,7,1,3.10,5
70,7,7,3.10,5
70,7,8,3.10,5
70,7,12,3.10,5
70,7,13,3.10,5
70,7,19,24.80,40
70,8,1,2.65,5
70,8,7,2.65,5
70,8,8,2.65,5
70,8,12,2.65,5
70,8,13,2.65,5
70,8,19,21.20,40
70,9,1,1.30,5
70,9,7,1.30,5
70,9,8,1.30,5
70,9,12,1.30,5
70,9,13,1.30,5
70,9,19,10.40,40
70,10,1,2.90,5
70,10,7,2.90,5
70,10,8,2.90,5
70,10,12,2.90,5
70,10,13,2.90,5
70,10,19,23.20,40
70,11,1,3.95,5
70,11,7,3.95,5
70,11,8,3.95,5
70,11,12,3.95,5
70,11,13,3.95,5
70,11,19,31.60,40
70,12,1,,5
70,12,7,,5
70,12,8,,5
70,12,12,,5
70,12,13,,5
70,12,19,,40
71,7,1,4.95,5
71,7,7,4.95,5
71,7,8,4.95,5
71,7,12,4.95,5
71,7,13,4.95,5
71,7,19,39.60,40
71,8,1,3.20,5
71,8,7,3.20,5
71,8,8,3.20,5
71,8,12,3.20,5
71,8,13,3.20,5
71,8,19,25.60,40
71,9,1,4.70,5
71,9,7,4.70,5
71,9,8,4.70,5
71,9,12,4.70,5
71,9,13,4.70,5
71,9,19,37.60,40
71,10,1,4.50,5
71,10,7,4.50,5
71,10,8,4.50,5
71,10,12,4.50,5
71,10,13,4.50,5
71,10,19,36.00,40
71,11,1,4.70,5
71,11,7,4.70,5
71,11,8,4.70,5
71,11,12,4.70,5
71,11,13,4.70,5
71,11,19,37.60,40
71,12,1,3.50,5
71,12,7,3.50,5
71,12,8,3.50,5
71,12,12,3.50,5
71,12,13,3.50,5
71,12,19,28.00,40
72,7,1,4.25,5
72,7,7,4.25,5
72,7,8,4.25,5
72,7,12,4.25,5
72,7,13,4.25,5
72,7,19,34.00,40
72,8,1,,5
72,8,7,,5
72,8,8,,5
72,8,12,,5
72,8,13,,5
72,8,19,,40
72,9,1,4.40,5
72,9,7,4.40,5
72,9,8,4.40,5
72,9,12,4.40,5
72,9,13,4.40,5
72,9,19,35.20,40
72,10,1,4.85,5
72,10,7,4.85,5
72,10,8,4.85,5
72,10,12,4.85,5
72,10,13,4.85,5
72,10,19,38.80,40
72,11,1,4.05,5
72,11,7,4.05,5
72,11,8,4.05,5
72,11,12,4.05,5
72,11,13,4.05,5
72,11,19,32.40,40
72,12,1,4.40,5
72,12,7,4.40,5
72,12,8,4.40,5
72,12,12,4.40,5
72,12,13,4.40,5
72,12,19,35.20,40
73,7,1,2.75,5
73,7,7,2.75,5
73,7,8,2.75,5
73,7,12,2.75,5
73,7,13,2.75,5
73,7,19,22.00,40
73,8,1,1.50,5
73,8,7,1.50,5
73,8,8,1.50,5
73,8,12,1.50,5
73,8,13,1.50,5
73,8,19,12.00,40
73,9,1,0.15,5
73,9,7,0.15,5
73,9,8,0.15,5
73,9,12,0.15,5
73,9,13,0.15,5
73,9,19,1.20,40
73,10,1,3.50,5
73,10,7,3.50,5
73,10,8,3.50,5
73,10,12,3.50,5
73,10,13,3.50,5
73,10,19,28.00,40
73,11,1,3.90,5
73,11,7,3.90,5
73,11,8,3.90,5
73,11,12,3.90,5
73,11,13,3.90,5
73,11,19,31.20,40
73,12,1,4.55,5
73,12,7,4.55,5
73,12,8,4.55,5
73,12,12,4.55,5
73,12,13,4.55,5
73,12,19,36.40,40
74,7,1,1.65,5
74,7,7,1.65,5
74,7,8,1.65,5
74,7,12,1.65,5
74,7,13,1.65,5
74,7,19,13.20,40
74,8,1,2.05,5
74,8,7,2.05,5
74,8,8,2.05,5
74,8,12,2.05,5
74,8,13,2.05,5
74,8,19,16.40,40
74,9,1,,5
74,9,7,,5
74,9,8,,5
74,9,12,,5
74,9,13,,5
74,9,19,,40
74,10,1,4.15,5
74,10,7,4.15,5
74,10,8,4.15,5
74,10,12,4.15,5
74,10,13,4.15,5
74,10,19,33.20,40
74,11,1,4.55,5
74,11,7,4.55,5
74,11,8,4.55,5
74,11,12,4.55,5
74,11,13,4.55,5
74,11,19,36.40,40
74,12,1,1.90,5
74,12,7,1.90,5
74,12,8,1.90,5
74,12,12,1.90,5
74,12,13,1.90,5
74,12,19,15.20,40
75,7,1,3.85,5
75,7,7,3.85,5
75,7,8,3.85,5
75,7,12,3.85,5
75,7,13,3.85,5
75,7,19,30.80,40
75,8,1,3.50,5
75,8,7,3.50,5
75,8,8,3.50,5
75,8,12,3.50,5
75,8,13,3.50,5
75,8,19,28.00,40
75,9,1,2.30,5
75,9,7,2.30,5
75,9,8,2.30,5
75,9,12,2.30,5
75,9,13,2.30,5
75,9,19,18.40,40
75,10,1,2.70,5
75,10,7,2.70,5
75,10,8,2.70,5
75,10,12,2.70,5
75,10,13,2.70,5
75,10,19,21.60,40
75,11,1,4.40,5
75,11,7,4.40,5
75,11,8,4.40,5
75,11,12,4.40,5
75,11,13,4.40,5
75,11,19,35.20,40
75,12,1,2.90,5
75,12,7,2.90,5
75,12,8,2.90,5
75,12,12,2.90,5
75,12,13,2.90,5
75,12,19,23.20,40
76,7,1,4.45,5
76,7,7,4.45,5
76,7,8,4.45,5
76,7,12,4.45,5
76,7,13,4.45,5
76,7,19,35.60,40
76,8,1,4.50,5
76,8,7,4.50,5
76,8,8,4.50,5
76,8,12,4.50,5
76,8,13,4.50,5
76,8,19,36.00,40
76,9,1,2.25,5
76,9,7,2.25,5
76,9,8,2.25,5
76,9,12,2.25,5
76,9,13,2.25,5
76,9,19,18.00,40
76,10,1,3.15,5
76,10,7,3.15,5
76,10,8,3.15,5
76,10,12,3.15,5
76,10,13,3.15,5
76,10,19,25.20,40
76,11,1,2.95,5
76,11,7,2.95,5
76,11,8,2.95,5
76,11,12,2.95,5
76,11,13,2.95,5
76,11,19,23.60,40
76,12,1,4.95,5
76,12,7,4.95,5
76,12,8,4.95,5
76,12,12,4.95,5
76,12,13,4.95,5
76,12,19,39.60,40
77,7,1,4.55,5
77,7,7,4.55,5
77,7,8,4.55,5
77,7,12,4.55,5
77,7,13,4.55,5
77,7,19,36.40,40
77,8,1,3.65,5
